shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
5-1-5,41.7878500076143,140.767293228585,56
5-1-5,41.7873825190732,140.769372553335,57
5-1-5,41.78721,140.769917142857,58
5-1-5,41.7855133199747,140.773672950854,59
5-1-5,41.7845450679006,140.77561399716,60
5-1-5,41.78425,140.7764,61
5-1-5,41.7836935672041,140.778195184353,62
5-1-5,41.7833960638409,140.778961830521,63
5-1-5,41.78328,140.779265714286,64
5-1-5,41.7827107943694,140.780455470085,65
5-1-5,41.7824285282027,140.781129608318,66
5-1-5,41.78196,140.7823,67
5-1-5,41.7816724879904,140.783007329232,68
5-1-5,41.7811674698072,140.783804499871,69
5-1-5,41.7809479544758,140.784087355695,70
5-1-5,41.7803179235701,140.784741698292,71
5-1-5,41.7801251590236,140.785020502526,72
5-1-5,41.78009,140.7851,73
5-1-5,41.7798291657773,140.785611345128,74
5-1-5,41.7797671345724,140.785887876211,75
5-1-5,41.7797243939575,140.786115105711,76
5-1-5,41.7803446740896,140.788031806782,77
5-1-5,41.7806839508307,140.788866877556,78
5-1-5,41.7810462042216,140.789626613671,79
5-1-5,41.78106447179,140.789871802167,80
5-1-5,41.7811,140.79,81
2-1-4,41.78328,140.779265714286,1
2-1-4,41.7827107943694,140.780455470085,2
2-1-4,41.7824285282027,140.781129608318,3
2-1-4,41.78196,140.7823,4
2-1-4,41.7816724879904,140.783007329232,5
2-1-4,41.7811674698072,140.783804499871,6
2-1-4,41.7809479544758,140.784087355695,7
2-1-4,41.7803179235701,140.784741698292,8
2-1-4,41.7801251590236,140.785020502526,9
2-1-4,41.78009,140.7851,10
2-1-4,41.7798291657773,140.785611345128,11
2-1-4,41.7797671345724,140.785887876211,12
2-1-4,41.7797243939575,140.786115105711,13
2-1-4,41.7803446740896,140.788031806782,14
2-1-4,41.7806839508307,140.788866877556,15
2-1-4,41.7810462042216,140.789626613671,16
2-1-4,41.78106447179,140.789871802167,17
2-1-4,41.7811,140.79,18
2-1-5,41.781115,140.790188571429,1
2-1-5,41.7810677031826,140.78989107399,2
2-1-5,41.7810207160945,140.789655505208,3
2-1-5,41.7804399282458,140.788349998583,4
2-1-5,41.7797034136993,140.786175863647,5
2-1-5,41.7797211348641,140.785911112322,6
2-1-5,41.7797783877233,140.785617905971,7
2-1-5,41.77997,140.7852,8
2-1-5,41.7802549178554,140.784741756494,9
2-1-5,41.780793954248,140.78419802633,10
2-1-5,41.7809877156389,140.783994178445,11
2-1-5,41.7811927161706,140.783711555426,12
2-1-5,41.7816955015401,140.782928466797,13
2-1-5,41.78182,140.7826,14
2-1-5,41.7826265363863,140.780568151964,15
2-1-5,41.783365,140.778994285714,16
★2-1-1,41.781115,140.790188571429,1
★2-1-1,41.7810677031826,140.78989107399,2
★2-1-1,41.7810207160945,140.789655505208,3
★2-1-1,41.7804399282458,140.788349998583,4
★2-1-1,41.7797034136993,140.786175863647,5
★2-1-1,41.7797211348641,140.785911112322,6
★2-1-1,41.7797783877233,140.785617905971,7
★2-1-1,41.77997,140.7852,8
★2-1-1,41.7802549178554,140.784741756494,9
★2-1-1,41.780793954248,140.78419802633,10
★2-1-1,41.7809877156389,140.783994178445,11
★2-1-1,41.7811927161706,140.783711555426,12
★2-1-1,41.7816955015401,140.782928466797,13
★2-1-1,41.78182,140.7826,14
★2-1-1,41.7826265363863,140.780568151964,15
★2-1-1,41.783365,140.778994285714,16
★2-1-1,41.7835923154802,140.778361568614,17
★2-1-1,41.78414,140.7766,18
★2-1-1,41.7842983229547,140.776135364233,19
★2-1-1,41.7844630674442,140.775743732616,20
★2-1-1,41.7848218241598,140.774976620838,21
★2-1-1,41.7852425717208,140.77415044226,22
★2-1-1,41.7857980658047,140.772975634711,23
★2-1-1,41.78708,140.7701,24
★2-1-1,41.7873080197215,140.769545905849,25
★2-1-1,41.7878130110735,140.767286609541,26
★2-1-1,41.7879,140.7655,27
★2-1-1,41.787957730762,140.764431371416,28
★2-1-1,41.78862,140.7594,29
★2-1-1,41.7886917018644,140.758806428255,30
★2-1-1,41.7887609463995,140.757808704703,31
★2-1-1,41.788935431387,140.755071043968,32
★2-1-1,41.78914,140.7531,33
★2-1-1,41.7892534586465,140.751854986409,34
★2-1-1,41.7892299149582,140.751696854128,35
★2-1-1,41.7891729172243,140.751621752276,36
★2-1-1,41.7891121684367,140.751582510212,37
★2-1-1,41.7867,140.751,38
★2-1-1,41.7858903075255,140.750787907028,39
★2-1-1,41.7857275659879,140.750634670258,40
★2-1-1,41.78401,140.7485,41
★2-1-1,41.78086,140.7446,42
★2-1-1,41.77798,140.7409,43
★2-1-1,41.77618,140.7387,44
★2-1-1,41.77397,140.7359,45
★2-1-1,41.7727981764244,140.734448413522,46
★2-1-1,41.77168,140.7334,47
★2-1-1,41.7712160196725,140.732953432028,48
★2-1-1,41.7711474063649,140.732806872504,49
★2-1-1,41.7711514288974,140.732670954513,50
★2-1-1,41.7716044947871,140.731285214424,51
★2-1-1,41.7724213941356,140.72895166348,52
★2-1-1,41.7726146832959,140.72835624218,53
★2-1-1,41.7726251367468,140.728199128424,54
★2-1-1,41.772584170735,140.728063035829,55
★2-1-1,41.77247,140.728,56
★2-1-1,41.770978375166,140.726945371137,57
★2-1-1,41.769385,140.725577142857,58
★2-1-1,41.7680316685644,140.724234590694,59
★2-1-1,41.7673757301915,140.723555117144,60
★2-1-1,41.7668358432162,140.723049025209,61
★2-1-1,41.76664,140.7228,62
★2-1-1,41.7657058202837,140.721677367129,63
★2-1-1,41.7652633579304,140.721115474265,64
★2-1-1,41.7648742758194,140.720472297014,65
★2-1-1,41.7644639264185,140.71966401923,66
★2-1-1,41.7644633333334,140.719671428572,67
★2-1-1,41.7642202161947,140.719060578755,68
★2-1-1,41.7640678756814,140.718465273857,69
★2-1-1,41.7639657255296,140.71836775401,70
★2-1-1,41.7638511756055,140.718360785757,71
★2-1-1,41.76114,140.7199,72
★2-1-1,41.7608103804443,140.720066554288,73
★2-1-1,41.7596542416067,140.720928421348,74
★2-1-1,41.7594648238326,140.720911830084,75
★2-1-1,41.7584582242086,140.720584949793,76
★2-1-1,41.7582945449551,140.720489790399,77
★2-1-1,41.75651,140.718534285714,78
★2-1-1,41.7553224822064,140.717182741438,79
★2-1-1,41.7552303081734,140.717130293683,80
★2-1-1,41.7541756154728,140.716744113786,81
★2-1-1,41.7536520826254,140.716568808229,82
★2-1-1,41.7535196978985,140.716499099895,83
★2-1-1,41.75323,140.716391428571,84
★2-1-3,41.75323,140.7164,1
★2-1-3,41.7534992916216,140.716493764578,2
★2-1-3,41.7535838267678,140.716509857832,3
★2-1-3,41.7552598440041,140.717118164717,4
★2-1-3,41.7553834121877,140.717218048314,5
★2-1-3,41.75644,140.7184,6
★2-1-3,41.7583321523486,140.720490346609,7
★2-1-3,41.7589016424263,140.720717281805,8
★2-1-3,41.7594872415116,140.72088480429,9
★2-1-3,41.7595969266895,140.720885299001,10
★2-1-3,41.7597334753379,140.720828156144,11
★2-1-3,41.760047350435,140.720597457068,12
★2-1-3,41.760535,140.720237142857,13
★2-1-3,41.7608809210908,140.719985971614,14
★2-1-3,41.7626025842315,140.719023464339,15
★2-1-3,41.7638361296228,140.71829221235,16
★2-1-3,41.7640049781571,140.71833230163,17
★2-1-3,41.7641160228261,140.718475100572,18
★2-1-3,41.7642488245835,140.719023875046,19
★2-1-3,41.7642928695804,140.719153203093,20
★2-1-3,41.7643516666668,140.719271428572,21
★2-1-3,41.7648024858222,140.720227283123,22
★2-1-3,41.7650313170666,140.720667252704,23
★2-1-3,41.7652582164152,140.721048242787,24
★2-1-3,41.7657937930794,140.721741914749,25
★2-1-3,41.766647790475,140.722779025868,26
★2-1-3,41.76694,140.723082857143,27
★2-1-3,41.7673562217253,140.723487158149,28
★2-1-3,41.7680689333802,140.724231004715,29
★2-1-3,41.769575,140.725688571429,30
★2-1-3,41.7709346035001,140.726870181983,31
★2-1-3,41.77226,140.727794285714,32
★2-1-3,41.7725938400932,140.728029361888,33
★2-1-3,41.7726636877291,140.728156009374,34
★2-1-3,41.7726549048416,140.728354551043,35
★2-1-3,41.7711987013468,140.7325566979,36
★2-1-3,41.7711681671839,140.732717630441,37
★2-1-3,41.7712151615647,140.73287124552,38
★2-1-3,41.7713,140.733,39
★2-1-3,41.7728069341326,140.734384156908,40
★2-1-3,41.77352,140.7353,41
★2-1-3,41.77578,140.7381,42
★2-1-3,41.776701828555,140.739278197289,43
★2-1-3,41.77788,140.7407,44
★2-1-3,41.78044,140.744,45
★2-1-3,41.78391,140.7483,46
★2-1-3,41.7857970609847,140.75066983163,47
★2-1-3,41.7859365617743,140.750768722507,48
★2-1-3,41.78654,140.7509,49
★2-1-3,41.7891084284891,140.751529302543,50
★2-1-3,41.7891906655247,140.751591344207,51
★2-1-3,41.7892636644157,140.751718428203,52
★2-1-3,41.789275,140.751945714286,53
★2-1-3,41.7889704214524,140.755019381932,54
★2-1-3,41.78876,140.7581,55
★2-1-3,41.7886897047162,140.759069517544,56
★2-1-3,41.7880177332751,140.764228192847,57
★2-1-3,41.78795,140.7651,58
★2-1-3,41.7878500076143,140.767293228585,59
★2-1-3,41.7873825190732,140.769372553335,60
★2-1-3,41.78721,140.769917142857,61
★2-1-3,41.7855133199747,140.773672950854,62
★2-1-3,41.7845450679006,140.77561399716,63
★2-1-3,41.78425,140.7764,64
★2-1-3,41.7836935672041,140.778195184353,65
★2-1-3,41.7833960638409,140.778961830521,66
★2-1-3,41.78328,140.779265714286,67
★2-1-3,41.7827107943694,140.780455470085,68
★2-1-3,41.7824285282027,140.781129608318,69
★2-1-3,41.78196,140.7823,70
★2-1-3,41.7816724879904,140.783007329232,71
★2-1-3,41.7811674698072,140.783804499871,72
★2-1-3,41.7809479544758,140.784087355695,73
★2-1-3,41.7803179235701,140.784741698292,74
★2-1-3,41.7801251590236,140.785020502526,75
★2-1-3,41.78009,140.7851,76
★2-1-3,41.7798291657773,140.785611345128,77
★2-1-3,41.7797671345724,140.785887876211,78
★2-1-3,41.7797243939575,140.786115105711,79
★2-1-3,41.7803446740896,140.788031806782,80
★2-1-3,41.7806839508307,140.788866877556,81
★2-1-3,41.7810462042216,140.789626613671,82
★2-1-3,41.78106447179,140.789871802167,83
★2-1-3,41.7811,140.79,84
★2-1-4,41.78328,140.779265714286,1
★2-1-4,41.7827107943694,140.780455470085,2
★2-1-4,41.7824285282027,140.781129608318,3
★2-1-4,41.78196,140.7823,4
★2-1-4,41.7816724879904,140.783007329232,5
★2-1-4,41.7811674698072,140.783804499871,6
★2-1-4,41.7809479544758,140.784087355695,7
★2-1-4,41.7803179235701,140.784741698292,8
★2-1-4,41.7801251590236,140.785020502526,9
★2-1-4,41.78009,140.7851,10
★2-1-4,41.7798291657773,140.785611345128,11
★2-1-4,41.7797671345724,140.785887876211,12
★2-1-4,41.7797243939575,140.786115105711,13
★2-1-4,41.7803446740896,140.788031806782,14
★2-1-4,41.7806839508307,140.788866877556,15
★2-1-4,41.7810462042216,140.789626613671,16
★2-1-4,41.78106447179,140.789871802167,17
★2-1-4,41.7811,140.79,18
★2-1-5,41.781115,140.790188571429,1
★2-1-5,41.7810677031826,140.78989107399,2
★2-1-5,41.7810207160945,140.789655505208,3
★2-1-5,41.7804399282458,140.788349998583,4
★2-1-5,41.7797034136993,140.786175863647,5
★2-1-5,41.7797211348641,140.785911112322,6
★2-1-5,41.7797783877233,140.785617905971,7
★2-1-5,41.77997,140.7852,8
★2-1-5,41.7802549178554,140.784741756494,9
★2-1-5,41.780793954248,140.78419802633,10
★2-1-5,41.7809877156389,140.783994178445,11
★2-1-5,41.7811927161706,140.783711555426,12
★2-1-5,41.7816955015401,140.782928466797,13
★2-1-5,41.78182,140.7826,14
★2-1-5,41.7826265363863,140.780568151964,15
★2-1-5,41.783365,140.778994285714,16
★3-03-03,41.77247,140.728,1
★3-03-03,41.770978375166,140.726945371137,2
★3-03-03,41.769385,140.725577142857,3
★3-03-03,41.7680316685644,140.724234590694,4
★3-03-03,41.7673757301915,140.723555117144,5
★3-03-03,41.7668358432162,140.723049025209,6
★3-03-03,41.76664,140.7228,7
★3-03-03,41.7657058202837,140.721677367129,8
★3-03-03,41.7652633579304,140.721115474265,9
★3-03-03,41.7648742758194,140.720472297014,10
★3-03-03,41.7644639264185,140.71966401923,11
★3-03-03,41.7644633333334,140.719671428572,12
★3-03-03,41.7642202161947,140.719060578755,13
★3-03-03,41.7640678756814,140.718465273857,14
★3-03-03,41.7639657255296,140.71836775401,15
★3-03-03,41.7638511756055,140.718360785757,16
★3-03-03,41.76114,140.7199,17
★3-03-03,41.7608103804443,140.720066554288,18
★3-03-03,41.7596542416067,140.720928421348,19
★3-03-03,41.7594648238326,140.720911830084,20
★3-03-03,41.7584582242086,140.720584949793,21
★3-03-03,41.7582945449551,140.720489790399,22
★3-03-03,41.75651,140.718534285714,23
★3-03-03,41.7553224822064,140.717182741438,24
★3-03-03,41.7552303081734,140.717130293683,25
★3-03-03,41.7541756154728,140.716744113786,26
★3-03-03,41.7536520826254,140.716568808229,27
★3-03-03,41.7535196978985,140.716499099895,28
★3-03-03,41.75323,140.716391428571,29
★3-03-04,41.75323,140.7164,1
★3-03-04,41.7534992916216,140.716493764578,2
★3-03-04,41.7535838267678,140.716509857832,3
★3-03-04,41.7552598440041,140.717118164717,4
★3-03-04,41.7553834121877,140.717218048314,5
★3-03-04,41.75644,140.7184,6
★3-03-04,41.7583321523486,140.720490346609,7
★3-03-04,41.7589016424263,140.720717281805,8
★3-03-04,41.7594872415116,140.72088480429,9
★3-03-04,41.7595969266895,140.720885299001,10
★3-03-04,41.7597334753379,140.720828156144,11
★3-03-04,41.760047350435,140.720597457068,12
★3-03-04,41.760535,140.720237142857,13
★3-03-04,41.7608809210908,140.719985971614,14
★3-03-04,41.7626025842315,140.719023464339,15
★3-03-04,41.7638361296228,140.71829221235,16
★3-03-04,41.7640049781571,140.71833230163,17
★3-03-04,41.7641160228261,140.718475100572,18
★3-03-04,41.7642488245835,140.719023875046,19
★3-03-04,41.7642928695804,140.719153203093,20
★3-03-04,41.7643516666668,140.719271428572,21
★3-03-04,41.7648024858222,140.720227283123,22
★3-03-04,41.7650313170666,140.720667252704,23
★3-03-04,41.7652582164152,140.721048242787,24
★3-03-04,41.7657937930794,140.721741914749,25
★3-03-04,41.766647790475,140.722779025868,26
★3-03-04,41.76694,140.723082857143,27
★3-03-04,41.7673562217253,140.723487158149,28
★3-03-04,41.7680689333802,140.724231004715,29
★3-03-04,41.769575,140.725688571429,30
★3-03-04,41.7709346035001,140.726870181983,31
★3-03-04,41.77226,140.727794285714,32
★5-1-1,41.781115,140.790188571429,1
★5-1-1,41.7810677031826,140.78989107399,2
★5-1-1,41.7810207160945,140.789655505208,3
★5-1-1,41.7804399282458,140.788349998583,4
★5-1-1,41.7797034136993,140.786175863647,5
★5-1-1,41.7797211348641,140.785911112322,6
★5-1-1,41.7797783877233,140.785617905971,7
★5-1-1,41.77997,140.7852,8
★5-1-1,41.7802549178554,140.784741756494,9
★5-1-1,41.780793954248,140.78419802633,10
★5-1-1,41.7809877156389,140.783994178445,11
★5-1-1,41.7811927161706,140.783711555426,12
★5-1-1,41.7816955015401,140.782928466797,13
★5-1-1,41.78182,140.7826,14
★5-1-1,41.7826265363863,140.780568151964,15
★5-1-1,41.783365,140.778994285714,16
★5-1-1,41.7835923154802,140.778361568614,17
★5-1-1,41.78414,140.7766,18
★5-1-1,41.7842983229547,140.776135364233,19
★5-1-1,41.7844630674442,140.775743732616,20
★5-1-1,41.7848218241598,140.774976620838,21
★5-1-1,41.7852425717208,140.77415044226,22
★5-1-1,41.7857980658047,140.772975634711,23
★5-1-1,41.78708,140.7701,24
★5-1-1,41.7873080197215,140.769545905849,25
★5-1-1,41.7878130110735,140.767286609541,26
★5-1-1,41.7879,140.7655,27
★5-1-1,41.787957730762,140.764431371416,28
★5-1-1,41.78862,140.7594,29
★5-1-1,41.7886917018644,140.758806428255,30
★5-1-1,41.7887609463995,140.757808704703,31
★5-1-1,41.788935431387,140.755071043968,32
★5-1-1,41.78914,140.7531,33
★5-1-1,41.7892534586465,140.751854986409,34
★5-1-1,41.7892299149582,140.751696854128,35
★5-1-1,41.7891729172243,140.751621752276,36
★5-1-1,41.7891121684367,140.751582510212,37
★5-1-1,41.7867,140.751,38
★5-1-1,41.7858903075255,140.750787907028,39
★5-1-1,41.7857275659879,140.750634670258,40
★5-1-1,41.78401,140.7485,41
★5-1-1,41.78086,140.7446,42
★5-1-1,41.77798,140.7409,43
★5-1-1,41.77618,140.7387,44
★5-1-1,41.77397,140.7359,45
★5-1-1,41.7727981764244,140.734448413522,46
★5-1-1,41.77168,140.7334,47
★5-1-1,41.7712160196725,140.732953432028,48
★5-1-1,41.7711474063649,140.732806872504,49
★5-1-1,41.7711514288974,140.732670954513,50
★5-1-1,41.7716044947871,140.731285214424,51
★5-1-1,41.7724213941356,140.72895166348,52
★5-1-1,41.7726146832959,140.72835624218,53
★5-1-1,41.7726251367468,140.728199128424,54
★5-1-1,41.772584170735,140.728063035829,55
★5-1-1,41.77247,140.728,56
★5-1-1,41.770978375166,140.726945371137,57
★5-1-1,41.769385,140.725577142857,58
★5-1-1,41.7680316685644,140.724234590694,59
★5-1-1,41.7673757301915,140.723555117144,60
★5-1-1,41.7668358432162,140.723049025209,61
★5-1-1,41.76664,140.7228,62
★5-1-1,41.7657058202837,140.721677367129,63
★5-1-1,41.7652633579304,140.721115474265,64
★5-1-1,41.7648742758194,140.720472297014,65
★5-1-1,41.7644639264185,140.71966401923,66
★5-1-1,41.7644633333334,140.719671428572,67
★5-1-1,41.7642523295832,140.719109763936,68
★5-1-1,41.7640352931059,140.718391019222,69
★5-1-1,41.7639321482177,140.717753558894,70
★5-1-1,41.7639384768434,140.717294812202,71
★5-1-1,41.7640214007814,140.716877554921,72
★5-1-1,41.7641260733336,140.716566738783,73
★5-1-1,41.7644524187274,140.715909072113,74
★5-1-1,41.76654,140.7125,75
★5-1-1,41.7669866572791,140.711835700389,76
★5-1-1,41.7673324503681,140.711271240071,77
★5-1-1,41.7675620807276,140.711059434509,78
★5-1-1,41.7686475635736,140.710315675245,79
★5-1-1,41.76972,140.709534285714,80
★5-1-1,41.7700058724514,140.70932468714,81
★5-1-1,41.7719948218515,140.706088572039,82
★5-1-1,41.7729545064444,140.70453286171,83
★5-1-1,41.77308,140.7044,84
★5-1-4,41.783365,140.778994285714,1
★5-1-4,41.7835923154802,140.778361568614,2
★5-1-4,41.78414,140.7766,3
★5-1-4,41.7842983229547,140.776135364233,4
★5-1-4,41.7844630674442,140.775743732616,5
★5-1-4,41.7848218241598,140.774976620838,6
★5-1-4,41.7852425717208,140.77415044226,7
★5-1-4,41.7857980658047,140.772975634711,8
★5-1-4,41.78708,140.7701,9
★5-1-4,41.7873080197215,140.769545905849,10
★5-1-4,41.7878130110735,140.767286609541,11
★5-1-4,41.7879,140.7655,12
★5-1-4,41.787957730762,140.764431371416,13
★5-1-4,41.78862,140.7594,14
★5-1-4,41.7886917018644,140.758806428255,15
★5-1-4,41.7887609463995,140.757808704703,16
★5-1-4,41.788935431387,140.755071043968,17
★5-1-4,41.78914,140.7531,18
★5-1-4,41.7892534586465,140.751854986409,19
★5-1-4,41.7892299149582,140.751696854128,20
★5-1-4,41.7891729172243,140.751621752276,21
★5-1-4,41.7891121684367,140.751582510212,22
★5-1-4,41.7867,140.751,23
★5-1-4,41.7858903075255,140.750787907028,24
★5-1-4,41.7857275659879,140.750634670258,25
★5-1-4,41.78401,140.7485,26
★5-1-4,41.78086,140.7446,27
★5-1-4,41.77798,140.7409,28
★5-1-4,41.77618,140.7387,29
★5-1-4,41.77397,140.7359,30
★5-1-4,41.7727981764244,140.734448413522,31
★5-1-4,41.77168,140.7334,32
★5-1-4,41.7712160196725,140.732953432028,33
★5-1-4,41.7711474063649,140.732806872504,34
★5-1-4,41.7711514288974,140.732670954513,35
★5-1-4,41.7716044947871,140.731285214424,36
★5-1-4,41.7724213941356,140.72895166348,37
★5-1-4,41.7726146832959,140.72835624218,38
★5-1-4,41.7726251367468,140.728199128424,39
★5-1-4,41.772584170735,140.728063035829,40
★5-1-4,41.77247,140.728,41
★5-1-4,41.770978375166,140.726945371137,42
★5-1-4,41.769385,140.725577142857,43
★5-1-4,41.7680316685644,140.724234590694,44
★5-1-4,41.7673757301915,140.723555117144,45
★5-1-4,41.7668358432162,140.723049025209,46
★5-1-4,41.76664,140.7228,47
★5-1-4,41.7657058202837,140.721677367129,48
★5-1-4,41.7652633579304,140.721115474265,49
★5-1-4,41.7648742758194,140.720472297014,50
★5-1-4,41.7644639264185,140.71966401923,51
★5-1-4,41.7644633333334,140.719671428572,52
★5-1-4,41.7642523295832,140.719109763936,53
★5-1-4,41.7640352931059,140.718391019222,54
★5-1-4,41.7639321482177,140.717753558894,55
★5-1-4,41.7639384768434,140.717294812202,56
★5-1-4,41.7640214007814,140.716877554921,57
★5-1-4,41.7641260733336,140.716566738783,58
★5-1-4,41.7644524187274,140.715909072113,59
★5-1-4,41.76654,140.7125,60
★5-1-5,41.77322,140.7042,1
★5-1-5,41.7730537690052,140.704454202979,2
★5-1-5,41.7728627475779,140.70476516462,3
★5-1-5,41.770175,140.709111428571,4
★5-1-5,41.7700008544798,140.709375065449,5
★5-1-5,41.7675008095621,140.711148938479,6
★5-1-5,41.7673824200039,140.711291621017,7
★5-1-5,41.7672257037346,140.71150304827,8
★5-1-5,41.766665,140.712422857143,9
★5-1-5,41.7646672033245,140.715651521846,10
★5-1-5,41.7642231702515,140.716395048305,11
★5-1-5,41.7640927754536,140.71672793323,12
★5-1-5,41.7640045713066,140.717046736145,13
★5-1-5,41.7639664860399,140.7174719253,14
★5-1-5,41.7639862854147,140.7178264134,15
★5-1-5,41.7640522662571,140.718285363797,16
★5-1-5,41.7642345720837,140.718986382321,17
★5-1-5,41.7643516666668,140.719271428572,18
★5-1-5,41.7648024858222,140.720227283123,19
★5-1-5,41.7650313170666,140.720667252704,20
★5-1-5,41.7652582164152,140.721048242787,21
★5-1-5,41.7657937930794,140.721741914749,22
★5-1-5,41.766647790475,140.722779025868,23
★5-1-5,41.76694,140.723082857143,24
★5-1-5,41.7673562217253,140.723487158149,25
★5-1-5,41.7680689333802,140.724231004715,26
★5-1-5,41.769575,140.725688571429,27
★5-1-5,41.7709346035001,140.726870181983,28
★5-1-5,41.77226,140.727794285714,29
★5-1-5,41.7725938400932,140.728029361888,30
★5-1-5,41.7726636877291,140.728156009374,31
★5-1-5,41.7726549048416,140.728354551043,32
★5-1-5,41.7711987013468,140.7325566979,33
★5-1-5,41.7711681671839,140.732717630441,34
★5-1-5,41.7712151615647,140.73287124552,35
★5-1-5,41.7713,140.733,36
★5-1-5,41.7728069341326,140.734384156908,37
★5-1-5,41.77352,140.7353,38
★5-1-5,41.77578,140.7381,39
★5-1-5,41.776701828555,140.739278197289,40
★5-1-5,41.77788,140.7407,41
★5-1-5,41.78044,140.744,42
★5-1-5,41.78391,140.7483,43
★5-1-5,41.7857970609847,140.75066983163,44
★5-1-5,41.7859365617743,140.750768722507,45
★5-1-5,41.78654,140.7509,46
★5-1-5,41.7891084284891,140.751529302543,47
★5-1-5,41.7891906655247,140.751591344207,48
★5-1-5,41.7892636644157,140.751718428203,49
★5-1-5,41.789275,140.751945714286,50
★5-1-5,41.7889704214524,140.755019381932,51
★5-1-5,41.78876,140.7581,52
★5-1-5,41.7886897047162,140.759069517544,53
★5-1-5,41.7880177332751,140.764228192847,54
★5-1-5,41.78795,140.7651,55
★5-1-5,41.7878500076143,140.767293228585,56
★5-1-5,41.7873825190732,140.769372553335,57
★5-1-5,41.78721,140.769917142857,58
★5-1-5,41.7855133199747,140.773672950854,59
★5-1-5,41.7845450679006,140.77561399716,60
★5-1-5,41.78425,140.7764,61
★5-1-5,41.7836935672041,140.778195184353,62
★5-1-5,41.7833960638409,140.778961830521,63
★5-1-5,41.78328,140.779265714286,64
★5-1-5,41.7827107943694,140.780455470085,65
★5-1-5,41.7824285282027,140.781129608318,66
★5-1-5,41.78196,140.7823,67
★5-1-5,41.7816724879904,140.783007329232,68
★5-1-5,41.7811674698072,140.783804499871,69
★5-1-5,41.7809479544758,140.784087355695,70
★5-1-5,41.7803179235701,140.784741698292,71
★5-1-5,41.7801251590236,140.785020502526,72
★5-1-5,41.78009,140.7851,73
★5-1-5,41.7798291657773,140.785611345128,74
★5-1-5,41.7797671345724,140.785887876211,75
★5-1-5,41.7797243939575,140.786115105711,76
★5-1-5,41.7803446740896,140.788031806782,77
★5-1-5,41.7806839508307,140.788866877556,78
★5-1-5,41.7810462042216,140.789626613671,79
★5-1-5,41.78106447179,140.789871802167,80
★5-1-5,41.7811,140.79,81
★5-1-7,41.77226,140.727794285714,1
★5-1-7,41.7725938400932,140.728029361888,2
★5-1-7,41.7726636877291,140.728156009374,3
★5-1-7,41.7726549048416,140.728354551043,4
★5-1-7,41.7711987013468,140.7325566979,5
★5-1-7,41.7711681671839,140.732717630441,6
★5-1-7,41.7712151615647,140.73287124552,7
★5-1-7,41.7713,140.733,8
★5-1-7,41.7728069341326,140.734384156908,9
★5-1-7,41.77352,140.7353,10
★5-1-7,41.77578,140.7381,11
★5-1-7,41.776701828555,140.739278197289,12
★5-1-7,41.77788,140.7407,13
★5-1-7,41.78044,140.744,14
★5-1-7,41.78391,140.7483,15
★5-1-7,41.7857970609847,140.75066983163,16
★5-1-7,41.7859365617743,140.750768722507,17
★5-1-7,41.78654,140.7509,18
★5-1-7,41.7891084284891,140.751529302543,19
★5-1-7,41.7891906655247,140.751591344207,20
★5-1-7,41.7892636644157,140.751718428203,21
★5-1-7,41.789275,140.751945714286,22
★5-1-7,41.7889704214524,140.755019381932,23
★5-1-7,41.78876,140.7581,24
★5-1-7,41.7886897047162,140.759069517544,25
★5-1-7,41.7880177332751,140.764228192847,26
★5-1-7,41.78795,140.7651,27
★5-1-7,41.7878500076143,140.767293228585,28
★5-1-7,41.7873825190732,140.769372553335,29
★5-1-7,41.78721,140.769917142857,30
★5-1-7,41.7855133199747,140.773672950854,31
★5-1-7,41.7845450679006,140.77561399716,32
★5-1-7,41.78425,140.7764,33
★5-1-7,41.7836935672041,140.778195184353,34
★5-1-7,41.7833960638409,140.778961830521,35
★5-1-7,41.78328,140.779265714286,36
★5-1-7,41.7827107943694,140.780455470085,37
★5-1-7,41.7824285282027,140.781129608318,38
★5-1-7,41.78196,140.7823,39
★5-1-7,41.7816724879904,140.783007329232,40
★5-1-7,41.7811674698072,140.783804499871,41
★5-1-7,41.7809479544758,140.784087355695,42
★5-1-7,41.7803179235701,140.784741698292,43
★5-1-7,41.7801251590236,140.785020502526,44
★5-1-7,41.78009,140.7851,45
★5-1-7,41.7798291657773,140.785611345128,46
★5-1-7,41.7797671345724,140.785887876211,47
★5-1-7,41.7797243939575,140.786115105711,48
★5-1-7,41.7803446740896,140.788031806782,49
★5-1-7,41.7806839508307,140.788866877556,50
★5-1-7,41.7810462042216,140.789626613671,51
★5-1-7,41.78106447179,140.789871802167,52
★5-1-7,41.7811,140.79,53
★5-1-8,41.766665,140.712422857143,1
★5-1-8,41.7646672033245,140.715651521846,2
★5-1-8,41.7642231702515,140.716395048305,3
★5-1-8,41.7640927754536,140.71672793323,4
★5-1-8,41.7640045713066,140.717046736145,5
★5-1-8,41.7639664860399,140.7174719253,6
★5-1-8,41.7639862854147,140.7178264134,7
★5-1-8,41.7640522662571,140.718285363797,8
★5-1-8,41.7642345720837,140.718986382321,9
★5-1-8,41.7643516666668,140.719271428572,10
★5-1-8,41.7648024858222,140.720227283123,11
★5-1-8,41.7650313170666,140.720667252704,12
★5-1-8,41.7652582164152,140.721048242787,13
★5-1-8,41.7657937930794,140.721741914749,14
