direction,stop_sequence,stop_name
0,1,船見町・外国人墓地前
0,2,高竜寺前
0,3,称名寺通
0,4,入舟町
0,5,幸坂
0,6,弥生町
0,7,公会堂前
0,8,元町（市内）
0,9,十字街
0,10,銀座通
0,11,金融公庫前
0,12,市役所前
0,13,棒二森屋前
0,14,函館駅前
0,15,若松町
0,16,昭和通
0,17,大縄町
0,18,中の橋
0,19,松川町
0,20,宮前町
0,21,ガス会社前
0,22,亀田町
0,23,大野新道入口
0,24,開発建設部前
0,25,港町１丁目
0,26,港小学校前
0,27,市立函館病院
0,28,港町１丁目
0,29,清尚学院・高台通り
0,30,桐花通中央
0,31,昭和高台
0,32,昭和小学校前
0,33,昭和２丁目
0,34,昭和営業所前
