direction,stop_sequence,stop_name
0,1,函館駅前
0,2,五稜郭タワー
0,3,花びしホテル前
0,4,湯の川温泉
0,5,熱帯植物園前
0,6,函館空港
0,7,函館牛乳あいす１１８
