direction,stop_sequence,stop_name
0,1,鱒川入口
0,2,旭岡公園前
0,3,旭岡団地
0,4,西旭岡２丁目
0,5,旭岡幼稚園前
0,6,旭岡小学校前
0,7,西旭岡４区
0,8,西旭岡１丁目
0,9,トラピスチヌ入口
0,10,上湯川小学校下
0,11,湯川団地北口
0,12,湯川団地中央
0,13,湯川団地北口
0,14,戸倉中学校下
0,15,戸倉町
0,16,湯川小学校前
0,17,湯倉神社前
0,18,湯川中学校前
0,19,学園前
0,20,日吉町１丁目
0,21,花園町・十字街
0,22,花園町
0,23,花園団地通
0,24,東本通
0,25,白百合学園前
0,26,東山団地
0,27,東山公園
0,28,神山通
0,29,中央小学校前
0,30,亀田支所前
0,31,亀田中学校前
0,32,昭和ターミナル
