direction,stop_sequence,stop_name
0,1,函館高等支援学校
0,2,支援学校入口
0,3,函館石川郵便局
0,4,石川町会館前
0,5,石川町中央
0,6,北美原クリニック前
0,7,石川学園台
0,8,新都市病院正門前
0,9,昭和ターミナル
0,10,亀田中学校前
0,11,亀田支所前
0,12,中央小学校前
0,13,神山通
0,14,鍛治２丁目
0,15,鍛治団地
0,16,西堀病院前
0,17,鍛治さくら認定こども園
0,18,五稜郭公園裏
0,19,中央図書館前
0,20,五稜郭公園入口
0,21,五稜郭
0,22,中央病院前
0,23,千代台
0,24,堀川町
0,25,昭和橋
0,26,千歳町
0,27,新川町
0,28,松風町
0,29,棒二森屋前
0,30,函館駅前
