direction,stop_sequence,stop_name
0,1,日吉営業所前
0,2,函館フットボールパーク前
0,3,日吉町４丁目
0,4,ポリテクセンター函館
0,5,団地通
0,6,花園団地通
0,7,東本通
0,8,白百合学園前
0,9,東山団地
0,10,東山公園
0,11,神山通
0,12,中央小学校前
0,13,亀田支所前
0,14,亀田中学校前
0,15,昭和ターミナル
0,16,新都市病院前
0,17,蔦屋書店前
0,18,昭和
0,19,南昭和
0,20,中央昭和
0,21,機関区前
0,22,函館記念病院
0,23,五稜郭駅前
0,24,ＪＲ車両所前
0,25,大野新道入口
0,26,亀田町
0,27,ガス会社前
0,28,万代町
0,29,海岸町
0,30,総合福祉センター裏
0,31,函館駅前
