direction,stop_sequence,stop_name
0,1,昭和営業所前
0,2,昭和１丁目
0,3,昭和ターミナル
0,4,亀田中学校前
0,5,亀田支所前
0,6,中央小学校前
0,7,神山通
0,8,鍛治２丁目
0,9,鍛治団地
0,10,西堀病院前
0,11,鍛治さくら認定こども園
0,12,五稜郭公園裏
0,13,中央図書館前
0,14,五稜郭公園入口
0,15,五稜郭
0,16,中央病院前
0,17,千代台
0,18,堀川町
0,19,昭和橋
0,20,千歳町
0,21,新川町
0,22,松風町
0,23,棒二森屋前
0,24,函館駅前
