direction,stop_sequence,stop_name
0,1,函館駅前
0,2,松風町
0,3,大森稲荷前
0,4,宇賀浦町
0,5,啄木小公園
0,6,競輪場通
0,7,湯の川プリンスホテル
0,8,湯の川温泉
0,9,熱帯植物園前
0,10,函館空港
