direction,stop_sequence,stop_name
0,1,函館駅前
0,2,松風町
0,3,新川町
0,4,千歳町
0,5,昭和橋
0,6,堀川町
0,7,千代台
0,8,中央病院前
0,9,五稜郭
0,10,五稜郭公園入口
0,11,中央図書館前
0,12,五稜郭公園裏
0,13,本通１丁目
0,14,本通小学校前
0,15,本通小学校裏
0,16,吉田眼科病院
0,17,農住団地中央通
0,18,本通中学校前
0,19,農住団地北口
0,20,世界救世教前
0,21,見晴通
0,22,山の手１丁目
0,23,山の手団地
0,24,日吉自由が丘団地
0,25,コンテ日吉
0,26,日吉営業所前
