direction,stop_sequence,stop_name
0,1,蔦屋書店前
0,2,桔梗町４１８番地
0,3,新都市病院前
0,4,昭和ターミナル
0,5,亀田外郭通
0,6,特別支援学校前
0,7,附属中学校前
0,8,美原３丁目
0,9,渡島総合振興局前
0,10,函館地方気象台
0,11,亀田支所前
0,12,富岡
0,13,医師会病院前
0,14,田家入口
0,15,警察署前
0,16,五稜郭公園入口
0,17,五稜郭
0,18,テーオーデパート前
0,19,函館税務署入口
0,20,共愛会病院前
0,21,中の橋
0,22,大縄町
0,23,昭和通
0,24,若松町
0,25,函館駅前
0,26,市役所前
0,27,旭町
0,28,サン・リフレ函館前
0,29,栄町
0,30,宝来町
0,31,函館公園通
0,32,函館公園
0,33,青柳町
0,34,谷地頭
0,35,谷地頭温泉
