direction,stop_sequence,stop_name
0,1,日吉営業所前
0,2,日吉四丁目団地
0,3,山の手３丁目
0,4,北中学校通
0,5,山の手２丁目
0,6,世界救世教前
0,7,白百合学園前
0,8,東本通
0,9,本通新橋
0,10,吉田眼科病院
0,11,本通小学校裏
0,12,工業高校裏
0,13,工業高校前
0,14,大妻高校前
0,15,市立函館高校前
0,16,柏野小学校裏
0,17,五稜郭病院前
0,18,五稜郭公園入口
0,19,五稜郭
0,20,テーオーデパート前
0,21,函館税務署入口
0,22,共愛会病院前
0,23,中の橋
0,24,大縄町
0,25,昭和通・小笹内科医院
0,26,若松町
0,27,棒二・のぞみ大門
0,28,市役所前・平山医院
