direction,stop_sequence,stop_name
0,1,函館駅前
0,2,函館朝市前
0,3,函館国際ホテル
0,4,明治館前
0,5,十字街
0,6,ロープウェイ前
1,1,ロープウェイ前
1,2,十字街
1,3,明治館前
1,4,ラビスタ函館ベイ前
1,5,函館国際ホテル
1,6,東横イン函館朝市前
1,7,函館駅前
