direction,stop_sequence,stop_name
0,1,工業高校前
0,2,大妻高校前
0,3,市立函館高校前
0,4,大谷学園前
0,5,東山公園
0,6,神山通
0,7,中央小学校前
0,8,亀田支所前
0,9,亀田中学校前
0,10,昭和ターミナル
0,11,新都市病院前
0,12,昭和
0,13,流通センター入口
0,14,中央自動車学校前
0,15,西桔梗
0,16,七重浜５丁目
0,17,浜分小学校前
0,18,追分グリーンヴィラ
0,19,追分福祉センター前
0,20,七重浜８丁目
0,21,東久根別
0,22,久根別小学校前
0,23,久根別
