direction,stop_sequence,stop_name
0,1,昭和営業所前／昭和ターミナル
0,2,亀田中学校前
0,3,亀田支所前
0,4,中央小学校前
0,5,神山通
0,6,東山公園
0,7,東山団地
0,8,白百合学園前
0,9,東本通
0,10,花園団地通
0,11,花園町
0,12,稲荷神社前
0,13,函館自動車学校前
0,14,国立病院前
0,15,深堀町
0,16,自衛隊前
0,17,乃木町
0,18,人見町
0,19,時任町
0,20,中部高校前
0,21,巴中学校
0,22,的場町
0,23,堀川町中通
0,24,昭和橋
0,25,千歳町
0,26,新川町
0,27,松風町
0,28,棒二森屋前
0,29,函館駅前
