direction,stop_sequence,stop_name
0,1,昭和営業所前
0,2,亀田中学校前
0,3,亀田支所前
0,4,亀田支所前
0,5,中央小学校前
0,6,神山通
0,7,東山公園
0,8,東山団地
0,9,白百合学園前
0,10,東本通
0,11,花園団地通
0,12,花園町
0,13,日吉町１丁目
0,14,学園前
0,15,湯川中学校前
0,16,湯倉神社前
0,17,電話交換局前
0,18,函館高専前
0,19,戸倉ケ丘団地入口
0,20,函館大学前
