direction,stop_sequence,stop_name
0,1,函館駅前
0,2,松風町
0,3,新川町
0,4,千歳町
0,5,昭和橋
0,6,堀川町
0,7,千代台
0,8,中央病院前
0,9,五稜郭
0,10,テーオーデパート前
0,11,教育大通
0,12,白鳥町
0,13,函館盲学校前
0,14,亀田小学校前
0,15,清尚学院・高台通り
0,16,桐花通中央
0,17,昭和高台
0,18,昭和小学校前
0,19,昭和２丁目
0,20,昭和営業所前
0,21,昭和１丁目
0,22,昭和ターミナル
0,23,亀田中学校前
0,24,亀田支所前
0,25,中央小学校前
0,26,神山通
0,27,鍛治２丁目
0,28,鍛治団地
0,29,西堀病院前
0,30,鍛治さくら認定こども園
0,31,五稜郭公園裏
0,32,中央図書館前
0,33,五稜郭公園入口
0,34,五稜郭
0,35,中央病院前
0,36,中部高校裏
0,37,千代台
